n_citation,x_tsne,y_tsne,x_1_topic_probability,dominant_topic,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19
1,-40.72899,-0.7851288000000001,0.6437293365956641,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437293365956641,0.0,0.0,0.0,0.0,0.1421403327280871,0.0,0.0,0.0,0.2141303306762488,0.0,0.0
1,-6.009949,-26.820991999999997,0.2454434506208052,15,0.0528003973600101,0.0,0.0,0.1817636731340453,0.050763003947302716,0.0,0.0,0.0,0.08112378306044793,0.024252216544259603,0.0,0.08542973981563012,0.019363446613723224,0.24354154414706994,0.0,0.2454434506208052,0.0,0.011026759529161516,0.0,0.0
4,6.556488000000001,6.2373543,0.3283071074232861,1,0.0,0.3283071074232861,0.0,0.060475314702216176,0.057988363234666475,0.0,0.023952698524670517,0.0,0.11550858783346518,0.0,0.2446698505307845,0.0,0.0,0.0,0.14638836739634914,0.0,0.012433184706694838,0.0,0.0,0.0
15,31.431244,8.161679,0.2609621259220921,4,0.0,0.11668321257780186,0.0,0.0,0.2609621259220921,0.0,0.18657952938145408,0.08991528856977883,0.0,0.0,0.12288516346569428,0.17529822311151558,0.0,0.0,0.02743239993941934,0.0,0.0,0.0,0.0,0.0
648,15.060941,13.256976000000002,0.2022695512570436,10,0.0,0.0,0.16019592098478985,0.16227189456458951,0.0,0.054788402858377584,0.05693974297655191,0.03183199285281575,0.04396166597741516,0.0,0.2022695512570436,0.011487357680328896,0.0,0.0,0.1889062387659852,0.0,0.041403846175597184,0.0,0.034893488135042366,0.0
22,-33.858776,-22.95761,0.2844502629167503,9,0.058570807433409186,0.0,0.02377736789004524,0.07141959266233057,0.0,0.0,0.0,0.1562820319459802,0.0,0.2844502629167503,0.0,0.08072486728921155,0.1315970820512574,0.1802024812623064,0.0,0.0,0.0,0.01297550654870925,0.0,0.0
0,-18.078362,38.441433,0.9510160399364168,12,0.0,0.0,0.0,0.0,0.0,0.023461580272781345,0.0,0.0,0.0,0.0,0.0,0.0,0.9510160399364168,0.0,0.0,0.0,0.0,0.0,0.02552237979080173,0.0
8,36.01822,-16.092216,0.4287879125038983,2,0.021707143102317247,0.08182499710897627,0.4287879125038983,0.2362814275449514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2025481031035875,0.0,0.02486372116420769,0.0,0.0,0.0,0.0,0.0,0.0
1,-28.473422999999997,24.814137,0.554479225765229,18,0.0,0.0,0.0,0.28043462689151205,0.0,0.0,0.0,0.0,0.0,0.0,0.05394812188636025,0.0,0.0,0.03877871114067806,0.03161772490939544,0.014143032623367585,0.018466782532630538,0.0,0.554479225765229,0.0
2,8.399391,-0.5731345,0.1885362212106758,11,0.02551355176770892,0.11849799883291152,0.0,0.0,0.12750753462830786,0.055770284388546934,0.0,0.0,0.10554333868998116,0.0,0.16392529494119076,0.1885362212106758,0.0,0.0,0.0939938795009518,0.0,0.0,0.04889452001408643,0.07181737602563876,0.0
34,-8.543224,33.82832,0.2855104337151233,12,0.02519705357701911,0.0,0.0,0.0,0.0,0.011777765965868282,0.0,0.0,0.03243981846851739,0.0,0.027570738803298345,0.0,0.2855104337151233,0.045465687038804166,0.04090339216930046,0.22422990670760956,0.24676174434570056,0.0,0.045779580333691464,0.014363878875067428
22,2.0887377000000003,-45.887679999999996,0.589000394910982,15,0.0,0.2780345702701389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132965034818879,0.0,0.0,0.0,0.589000394910982,0.0,0.0,0.0,0.0
25,-15.583357000000001,32.892868,0.5023724423230381,12,0.0,0.027594395368592168,0.0,0.046062189602394416,0.0,0.09499788969883566,0.0,0.0,0.050445765866238765,0.050657044493564375,0.0,0.036002943181572857,0.5023724423230381,0.0,0.046943918935610764,0.0,0.06368569052735705,0.0,0.08123772000279571,0.0
0,36.163086,-12.7063,0.2942154868802812,2,0.0,0.0,0.2942154868802812,0.0,0.06641374659706235,0.0,0.0,0.14992333122368584,0.0,0.0,0.0,0.12261305555455596,0.0,0.01191177612159541,0.0,0.10465117930717496,0.0,0.2461775868914264,0.0,0.0
1,-40.93557,-25.344429,0.5164371490412075,9,0.0,0.051088019148920236,0.0,0.03768114906744086,0.08610885416789821,0.0,0.0,0.0,0.0,0.5164371490412075,0.2308406737312673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07784415484326593,0.0
25,13.199051,2.9089245999999997,0.280511630127609,11,0.0,0.08398839072366472,0.0,0.0,0.0,0.0167245226250732,0.09212914919744647,0.0,0.10158585010520542,0.03698708616261445,0.0623865456427033,0.280511630127609,0.0,0.08191432902067733,0.23337721918661786,0.0,0.0,0.0,0.0,0.0
8,7.641397,29.532019000000002,0.6563292974164238,10,0.0,0.1361998079488606,0.0,0.0,0.0,0.0,0.04807071471916115,0.0,0.0,0.0,0.6563292974164238,0.04287359463230885,0.0,0.1133008990099796,0.0,0.0,0.0,0.0,0.0,0.0
8,-38.477016,-2.4228085999999998,0.5868013759679775,8,0.0,0.0,0.049478238639996834,0.13316304541387733,0.04872337317496229,0.0,0.0,0.0,0.5868013759679775,0.0,0.0,0.0,0.05030317619614883,0.0,0.03733493060943988,0.0,0.0,0.09419585999759726,0.0,0.0
6,26.372612,-17.392511,0.23711532311670785,13,0.055909039739964285,0.0,0.17426619339224936,0.0,0.12583222527735194,0.0,0.0,0.0,0.06842248818027695,0.0,0.14969207407577026,0.0,0.0,0.23711532311670785,0.0,0.0,0.052141576988365294,0.0742941175966276,0.06232696163268645,0.0
1,45.646503,-14.741026999999999,0.5838525476806596,2,0.0,0.0,0.5838525476806596,0.3331610865167126,0.05588083221796487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017370672471342958
4,22.676228,-17.799246,0.3306057861806498,2,0.0,0.0875886727654194,0.3306057861806498,0.0,0.0,0.07926268652521998,0.023067074201329283,0.0,0.0,0.0,0.0,0.2403320587333645,0.0,0.09322699017944623,0.0,0.0834706176830373,0.0,0.0,0.054830393234548934,0.0
5,4.5375447,12.813219,0.3015379867399807,0,0.3015379867399807,0.0,0.0,0.0,0.036905097799548654,0.0,0.0,0.0779094433905184,0.037629455280233225,0.0,0.2404822431250097,0.1396209204036464,0.0,0.0,0.02286803867370805,0.0,0.1153496092811712,0.0,0.0,0.02301088495648792
25,3.2843597,35.65164,0.4073227763588423,10,0.0,0.0,0.0,0.0,0.0,0.0,0.03669965439578792,0.0,0.14994541468694308,0.0,0.4073227763588423,0.0,0.0,0.02005240074866784,0.0,0.0,0.3610414116903159,0.0,0.02493834211944301,0.0
0,20.46238,-0.72213984,0.35764214090908564,4,0.03219446046846354,0.0,0.0,0.0,0.35764214090908564,0.2631893302899979,0.0,0.0453866764733836,0.0,0.016358726110208232,0.03321472134905886,0.0,0.0,0.0,0.05203955068177355,0.0,0.028494708919259187,0.16918851521678202,0.0,0.0
1,5.80896,19.403576,0.26479247287096663,10,0.12347522577166364,0.0,0.0,0.0,0.23195758511053302,0.0,0.0,0.0,0.0,0.02767325619239931,0.26479247287096663,0.0,0.11881079743834892,0.03762173444257857,0.11508532774586615,0.0,0.0,0.0,0.08058360042764368,0.0
0,-14.200664499999998,-46.27319,0.4867028734814632,0,0.4867028734814632,0.0675818754301667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022076299312687203,0.0,0.4043074450890928,0.0,0.0,0.01933150668659015,0.0
9,2.2202551,-42.85863,0.2865990221257184,1,0.07607316158818739,0.2865990221257184,0.0,0.0,0.24117288382061744,0.0,0.0,0.0,0.0,0.0,0.0,0.02311611245739892,0.1066121134965211,0.013999400197130007,0.0,0.24692765765977476,0.0,0.0,0.0,0.0
12,-7.47938,16.843767,0.26120805754432463,3,0.0,0.0,0.06166643440908887,0.26120805754432463,0.036489552024908715,0.07160782446820213,0.0,0.0,0.06105370033942387,0.10141856735305807,0.20458392616583151,0.0,0.0,0.0,0.05274660373345386,0.0,0.06633241007266158,0.0,0.07655601967744895,0.0
41,12.352298,-7.4993563,0.29258036899846346,11,0.06111562201723517,0.04204600038784268,0.0,0.07355470518880584,0.031839081241937066,0.012842414701122377,0.017179170238160128,0.0964288721741799,0.0,0.03240044830090635,0.0,0.29258036899846346,0.1061621396967416,0.01105011280717268,0.10776960269034988,0.0,0.0,0.10713147084037353,0.0,0.0
131,-9.269874,4.260617,0.2561957011210156,13,0.07007382678313606,0.0,0.1401998628276001,0.0,0.011635234578958166,0.0,0.01706961041078235,0.2338499212659199,0.14447082546262754,0.0,0.0,0.0,0.0,0.2561957011210156,0.0,0.0,0.0,0.12097636051698102,0.0,0.0
30,-9.132708000000001,36.81476,0.2990059727884317,16,0.0,0.0,0.0,0.06889619010767586,0.03555944970420915,0.24483171795692385,0.026434419738740337,0.0,0.0,0.0,0.0,0.07391903960265205,0.2384973921518315,0.0,0.0,0.01285581794953554,0.2990059727884317,0.0,0.0,0.0
7,17.300198,27.805666,0.3937645362717584,14,0.0,0.0,0.014427131790134174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09588171959094192,0.0,0.0,0.3937645362717584,0.1767217186313363,0.2928636343415309,0.0,0.0,0.016558473441097094
9,-8.023033,37.08102,0.2845816699905103,5,0.01476017255324909,0.011120363926919449,0.05537469558434088,0.0,0.0,0.2845816699905103,0.0,0.0,0.0,0.0,0.10692133716764912,0.0,0.11567523533937958,0.06472385168990794,0.0,0.0,0.2587955593322073,0.03950793157796914,0.0,0.03644946184847737
0,41.793457000000004,-5.334598000000001,0.39693800225509057,2,0.0,0.0,0.39693800225509057,0.11862271912582535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813209068170003,0.0,0.3896247337632349,0.0,0.0,0.0,0.0,0.0
29,-14.26415,-20.193882000000002,0.6069233090144213,3,0.042827909270156575,0.0,0.0,0.6069233090144213,0.0,0.3189477072950907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02814138794935423,0.0,0.0,0.0,0.0,0.0
44,-8.504799,22.195463,0.2674725724596522,12,0.0,0.0,0.0,0.2456038186138526,0.04842703789445741,0.07690057225910232,0.012392214314990845,0.0,0.0,0.024668329218865567,0.25704427876249003,0.0,0.2674725724596522,0.0,0.06645562597807643,0.0,0.0,0.0,0.0,0.0
6,-17.106735,-4.2070303,0.4328478663565398,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4328478663565398,0.14775837538365835,0.0,0.0,0.0,0.2414170742232941,0.17797668403650765
2,7.731771000000001,-39.149277000000005,0.42632698244609696,1,0.0,0.42632698244609696,0.0,0.0,0.0,0.198680437851597,0.027591535460362044,0.0,0.0,0.0,0.09104685099447593,0.0,0.08390941234941113,0.05089462729115524,0.0,0.09087540515739713,0.0,0.0,0.0,0.0306747484495046
21,-36.699512,-22.690576999999998,0.35053150763243096,9,0.0,0.14446134011183595,0.0,0.0,0.12455204794034498,0.0,0.0,0.08931865298153921,0.03418108615308816,0.35053150763243096,0.03675128791864205,0.07407843807601894,0.12630712426896645,0.0,0.0,0.0,0.0,0.0,0.019818514917133403,0.0
7,24.29167,27.367865000000002,0.5822109514656689,14,0.10072607065370837,0.0,0.0,0.14851518533182262,0.0,0.0,0.0,0.0,0.06133244431888753,0.0,0.0,0.0,0.08710669472383306,0.0,0.5822109514656689,0.0,0.013881052694618005,0.0,0.0,0.0
0,6.336572599999999,-37.008533,0.3266850908377119,1,0.018115180572875863,0.3266850908377119,0.0,0.0,0.0,0.2451692379307013,0.05403042797773883,0.0,0.0787227552027082,0.0,0.05525762383791755,0.03347744231400425,0.0,0.05668773768126972,0.011511953716350342,0.0,0.01020330310763514,0.10121497187258982,0.0,0.0
7,43.74367,-8.515011999999999,0.3118315304193233,2,0.0,0.0,0.3118315304193233,0.0,0.0,0.0,0.0,0.0,0.2502814034543875,0.0,0.0,0.021000121422137752,0.06090266344211302,0.09576771266534274,0.05707640353752064,0.0,0.09828010374851584,0.0990590854173741,0.0,0.0
29,-36.987904,-23.306904,0.292695968689112,9,0.081770781916035,0.07805266443815477,0.0,0.0,0.1569555549424742,0.08176665322034211,0.01703447363696249,0.09526569531794164,0.0,0.292695968689112,0.05828109169993274,0.04873316055321334,0.0,0.05124544314299733,0.0,0.0,0.0,0.0,0.03167794310171524,0.0
0,14.820994,-13.604506,0.7420906318143915,11,0.010066581283233914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014237344937612268,0.7420906318143915,0.13811350715311194,0.0,0.08627537714136832,0.0,0.0,0.0,0.0,0.0
29,-17.327085,32.113544,0.3155823726750773,12,0.0,0.0,0.0,0.0,0.0,0.1261607767834837,0.0,0.0,0.018569883749589292,0.1858569621570845,0.0,0.02148861665766056,0.3155823726750773,0.0,0.0801844989456479,0.0,0.024290559873456977,0.18537357534547166,0.0,0.039699515807307316
10,-18.186884,-11.502755,0.2960578029335365,5,0.0,0.0,0.06690710474112985,0.12011690904074356,0.11400931427441388,0.2960578029335365,0.06137299448551569,0.05838597208389065,0.061757253068565575,0.0,0.1473834195654936,0.06514501776335099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.909416,-21.682835,0.36577662422297424,15,0.0,0.0,0.2928922423728034,0.1520014663211738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052731056429204434,0.0,0.0,0.0,0.36577662422297424,0.0,0.1319037135654809,0.0,0.0
28,22.794320000000003,-13.771389000000001,0.2784806820641808,10,0.0,0.06708686663181085,0.273693320396993,0.0,0.024412146935114683,0.0,0.0,0.0,0.0,0.0,0.2784806820641808,0.2385507446835816,0.0,0.0,0.08010644128052752,0.0,0.0,0.037669798007791584,0.0,0.0
0,47.461459999999995,-16.421497,0.7140412521220334,2,0.0,0.0,0.7140412521220334,0.0,0.0,0.0,0.0,0.018927776014876368,0.0,0.0,0.0,0.0,0.26703097186309016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,10.202976,48.219566,0.41509885113220457,7,0.0,0.0,0.0,0.04687868328304935,0.0,0.0,0.013916300300666179,0.41509885113220457,0.012020079025873957,0.32931957478078344,0.14042646406470252,0.0,0.0,0.0,0.03779547686940253,0.0,0.0,0.0,0.0,0.0
7,-13.015461,-41.322487,0.34926209915140605,0,0.34926209915140605,0.07103984215538535,0.0,0.04125118321060075,0.0,0.09386446567427137,0.0,0.0,0.0,0.0,0.0,0.0,0.11856564357117433,0.046875256911692566,0.0,0.2691872939676445,0.0,0.0,0.0,0.0
9,-26.119844,-3.230142,0.2740625399330023,8,0.08291237368443359,0.0,0.0,0.013075880829140216,0.03613230928172748,0.07271142909452616,0.0,0.019681720933286385,0.2740625399330023,0.05235222956803636,0.0,0.10614186545800867,0.0,0.1291038620206985,0.0,0.0,0.029308555177267288,0.14610365031392947,0.02719026008554595,0.0
15,-26.804237,13.639026999999999,0.4188636233801985,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866148030791039,0.0,0.3383428876105136,0.05617868593018397,0.4188636233801985
24,-3.5087562000000005,-7.475459599999999,0.264325913685118,13,0.0223821752887928,0.0,0.0,0.04348377120539428,0.2458320964694209,0.2642606433628662,0.0,0.0,0.0,0.0,0.035552286685358335,0.0,0.0,0.264325913685118,0.0996786682916012,0.0,0.016364076931820484,0.0,0.0,0.0
185,-15.412104999999999,-25.074762,0.460422740723383,13,0.0164920596901267,0.0,0.0,0.015955394016809916,0.1071067166677558,0.20386609011909845,0.0,0.01791470454962984,0.0,0.0,0.0,0.043629831528142315,0.0,0.460422740723383,0.0,0.0,0.0,0.0,0.02967362821753872,0.09988746409494714
1,-10.378973,23.507683,0.3264464532329941,12,0.0,0.0,0.0,0.2603096985185699,0.0,0.06433505920357388,0.0,0.0,0.03189801519756196,0.0,0.0,0.07018456334521403,0.3264464532329941,0.0,0.0877598043537494,0.0,0.0,0.14140503990679953,0.0,0.0
93,-2.2436244,8.601554,0.2862961196226217,0,0.2862961196226217,0.0,0.0,0.043505938099318436,0.14989607176517505,0.07886361548268596,0.024569998169390136,0.0,0.17597441520437848,0.0,0.0,0.0,0.17373880125690927,0.0,0.0,0.0,0.0,0.0,0.057633051918484814,0.0
2,-23.70819,-21.957266,0.6578748467080427,5,0.0,0.0,0.0,0.2188091113843783,0.011719444621215762,0.6578748467080427,0.0,0.0,0.0,0.0,0.0922231197898555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01937347749650773
54,-39.645676,-6.4229503,0.6906998166364975,8,0.0,0.0,0.0,0.039580578647077966,0.0,0.2568571829757077,0.0,0.0,0.6906998166364975,0.0,0.0,0.0128624217407168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.502717999999998,14.882321,0.21034272706894136,17,0.018339577459459716,0.011043514501049078,0.11321823451092705,0.0594687158251511,0.0,0.0,0.17584423874969354,0.015883314506157837,0.03413425713721283,0.0,0.0,0.1622061392120678,0.0,0.0,0.18524618695725814,0.0,0.014273094072081494,0.21034272706894136,0.0,0.0
23,32.828,10.385057000000002,0.490175295947313,6,0.0,0.0,0.0,0.024172960823429703,0.0,0.0,0.490175295947313,0.049208894275042325,0.02996477062938536,0.07053886255761456,0.0395576213135825,0.2810619322695164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,33.374373999999996,14.839717000000002,0.3870657446803896,6,0.0809563729302985,0.0,0.0,0.05593649262209343,0.0,0.0,0.3870657446803896,0.0,0.17746204422938816,0.0,0.0,0.0,0.05543436662062212,0.024371051472797157,0.0,0.0,0.0,0.0,0.10593637066785344,0.11271611215971768
0,11.784775,52.43845699999999,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-6.019761,-6.5169783,0.4092400643890392,13,0.0,0.0,0.0,0.0,0.19407377060695408,0.1097858489339018,0.0,0.015528580920004503,0.0,0.0,0.0,0.08760064635341283,0.0,0.4092400643890392,0.04845392422602518,0.013967632789531023,0.0,0.0,0.11851405288073374,0.0
3,-22.20123,-3.0591752999999997,0.1750960540063202,18,0.0,0.17194757639811906,0.013799085043609691,0.11950598334359372,0.0,0.1336179277168257,0.022842074374352404,0.02812472228916558,0.0,0.11186176718852417,0.08614730545951464,0.029268414516005814,0.0,0.07714109521942056,0.0,0.0,0.021094457104124067,0.0,0.1750960540063202,0.0
27,39.514996000000004,17.934345,0.606750801641209,6,0.0,0.07276100642639574,0.0,0.0,0.0,0.06478831389284705,0.606750801641209,0.0287649402431186,0.0,0.0,0.077298576130609,0.06595118857917412,0.0,0.017536838893811368,0.0,0.0,0.0,0.0,0.0535015900108939,0.0
37,-13.568882,-29.439154,0.6081826735108489,13,0.0,0.0,0.0,0.07803392056131198,0.0,0.02787580761816485,0.0,0.0,0.0,0.0,0.0,0.14684848591089836,0.0,0.6081826735108489,0.0,0.0,0.0,0.139059112398776,0.0,0.0
9,10.871526,30.412132,0.6033232020252677,10,0.0375979311808917,0.0,0.0,0.0,0.0,0.0,0.0,0.27987037725552594,0.0,0.0,0.6033232020252677,0.03931364191258793,0.0,0.0,0.0,0.0,0.03989484762572667,0.0,0.0,0.0
0,33.99558,-19.746912,0.23133958115441644,1,0.22548898924837416,0.23133958115441644,0.17974778151957593,0.0,0.03404750530883187,0.0,0.0,0.0,0.0,0.03958111931965745,0.0,0.017814270146525042,0.0,0.16521556992463707,0.0,0.0,0.0,0.0,0.0,0.09943782803498423
0,-0.2848691,41.673992,0.3746436896334787,16,0.0,0.032509097837419974,0.0,0.015613641379994441,0.025453571552512447,0.0,0.019985642152648697,0.07304579265130799,0.03745193105825589,0.0,0.13854056418013114,0.07007689621595725,0.015187629557106222,0.0,0.1915683790371074,0.0,0.3746436896334787,0.0,0.0,0.0
3,8.617937,-7.235253999999999,0.3089557918038353,11,0.0,0.09788078758954223,0.0,0.05222881251714935,0.04370398201641118,0.0,0.0,0.0,0.1201923822467288,0.13235302308103752,0.16764951088808114,0.3089557918038353,0.0,0.07239677328805404,0.0,0.0,0.0,0.0,0.0,0.0
43,1.7583483,-45.7551,0.49129099714059793,15,0.0,0.2868392451984109,0.0,0.0,0.0,0.03560051276224521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18327202056397046,0.49129099714059793,0.0,0.0,0.0,0.0
51,3.7856339999999995,-48.129875,0.4109360239191141,1,0.22754399369960346,0.4109360239191141,0.0,0.0,0.0,0.027565699191900682,0.0,0.0,0.07202286736027108,0.0,0.0,0.0,0.0,0.0,0.0,0.26193141582911056,0.0,0.0,0.0,0.0
0,-11.484893,-15.085521,0.2631066885147845,5,0.0,0.0,0.019230648703179625,0.13781432058920226,0.0656726277693355,0.2631066885147845,0.02356354634156676,0.0,0.01762834941529719,0.0,0.05881796096397681,0.16763602379654066,0.04529566181946537,0.07792080682357072,0.03801608178747299,0.0,0.06433353969097537,0.0,0.0,0.011902195295862887
45,-10.707305999999999,-40.582809999999995,0.19131763927334192,0,0.19131763927334192,0.16029362204785996,0.0,0.0,0.1266394061568595,0.09332778285937213,0.06489524716349007,0.021907681235531103,0.0,0.0,0.0,0.0,0.0,0.17769097430080702,0.0,0.1639276469627384,0.0,0.0,0.0,0.0
4,-28.685959999999998,24.218506,0.5861894009207167,18,0.05044381295509345,0.0,0.0,0.07219038132922469,0.06987880848388509,0.04128874489529431,0.0,0.0,0.10340096204931347,0.04050357251838144,0.0,0.0,0.0,0.029016999549130708,0.0,0.0,0.0,0.0,0.5861894009207167,0.0
4,-7.714411,12.193017999999999,0.18646688822654334,3,0.0,0.0,0.0,0.18646688822654334,0.06643992219413028,0.010671689163418752,0.0,0.0,0.08980178804335923,0.0,0.15356198974725993,0.025665121399809167,0.0,0.0,0.15546484187333093,0.07526989696620545,0.09078787315501136,0.14277154472109094,0.0,0.0
176,-30.227093,-1.1335021,0.455755296412009,8,0.057330250630727136,0.21519856338929652,0.0,0.0,0.0,0.0,0.0,0.036796677392496174,0.455755296412009,0.04836384904327986,0.10866505575993053,0.07789030737226067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.726241,-24.966928,0.7019041967636351,3,0.0,0.07949988608769018,0.0,0.7019041967636351,0.0,0.10775167401919687,0.0,0.0,0.0,0.0,0.0,0.11084424312947788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,11.760100999999999,51.81747,0.8278225773570979,7,0.0205030221260656,0.0,0.0,0.0,0.0,0.0,0.0,0.8278225773570979,0.01667010295859116,0.0,0.057254107940356076,0.0,0.0,0.048595444066169884,0.029154745551719468,0.0,0.0,0.0,0.0,0.0
5,-14.241276999999998,-2.6420596,0.4270435938651933,13,0.0,0.0,0.0,0.0,0.1576951416653586,0.04357933924548348,0.018519130368021764,0.05729158295729901,0.14562262215460686,0.0,0.0,0.0,0.0,0.4270435938651933,0.0,0.08912082348086554,0.0,0.0,0.0,0.061127766263171374
4,0.75626814,13.947885999999999,0.2169617553284112,7,0.0,0.0,0.06338995630733144,0.0,0.0903918842070417,0.0,0.0,0.2169617553284112,0.02753764305671745,0.06653201299894225,0.17859609399983167,0.0,0.0,0.035371364498493124,0.05054512020109327,0.0,0.08810067791845794,0.18257349148368007,0.0,0.0
0,34.678740000000005,19.041512,0.5362020461989395,6,0.0,0.0,0.0,0.0,0.0,0.0,0.5362020461989395,0.030368973227848924,0.013703465913331709,0.0,0.0,0.020583460375028097,0.0440506566388274,0.0,0.11274931399046567,0.0,0.0,0.0,0.14638185863783335,0.09596022501772533
8,-34.06465,-22.869022,0.32521072465986456,9,0.04207601936013606,0.019325516870703646,0.0,0.09803706569866673,0.0,0.01526430467312745,0.018666306690930445,0.06437579887802272,0.0,0.32521072465986456,0.0634801131360187,0.05242981624175465,0.0852247915946043,0.1029406251027998,0.0,0.0,0.0,0.1052183250470262,0.0,0.0
3,-30.121445,-25.863916,0.5542470542963355,9,0.0,0.0,0.0,0.0688515811339624,0.03248055797451885,0.27615893593855984,0.0,0.0,0.0,0.5542470542963355,0.0,0.0,0.0,0.0,0.0,0.0,0.06255989067014615,0.0,0.0,0.0
3,17.333103,-8.35133,0.32487104014760504,11,0.0,0.0,0.0,0.0,0.09961900867496884,0.0,0.0,0.0,0.07023722351460389,0.06713171121942875,0.11917722864353815,0.32487104014760504,0.0,0.021445207320949556,0.021993982384357583,0.0,0.2539881868803429,0.0,0.021536411214205308,0.0
16,30.148745,16.441639000000002,0.3939980425094534,6,0.0,0.0,0.0,0.08831332744195354,0.0,0.0,0.3939980425094534,0.0,0.0396880991739299,0.0,0.012387522472653529,0.0,0.14719251950887455,0.12894064291007326,0.13758707414267035,0.0,0.0,0.0,0.05189277184039147,0.0
12,1.016044,-8.763050999999999,0.2616046491637434,1,0.12507567332983005,0.2616046491637434,0.0,0.0,0.14832360762193567,0.2464899292589206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2123336695602468,0.0,0.0,0.0
2,3.7125296999999997,6.649346400000001,0.24652703318208105,10,0.06989600583853456,0.21533654974965555,0.0,0.0,0.1005636469691786,0.0,0.021167889252701355,0.07146541142636137,0.0,0.0891442064919097,0.24652703318208105,0.039709018849306464,0.0,0.050145739521539695,0.034854597943491286,0.0,0.0,0.0,0.060009603924994236,0.0
14,29.324839,-3.9515144999999996,0.3344104802348433,4,0.0,0.0,0.24546214598723254,0.20216233188991506,0.3344104802348433,0.0,0.0,0.0,0.0,0.0,0.0,0.033891806145244965,0.0,0.0,0.0,0.0,0.0,0.0,0.18407323574276416,0.0
5,-33.902004,24.657066,0.3895799600405281,18,0.0,0.0,0.21557533802369586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052417763085576635,0.0,0.0,0.0,0.0,0.0,0.024027690151654468,0.0,0.3895799600405281,0.31637656089465344
14,6.9137726,-34.13387,0.2923637729001439,1,0.11229379064141727,0.2923637729001439,0.0,0.15274271373104986,0.0,0.1218665955453889,0.0,0.0,0.04583559740439809,0.056968764269064914,0.0,0.0,0.0,0.08129662555712966,0.0,0.0,0.0,0.0,0.0,0.13625347696875145
29,3.3443123999999997,-42.025271999999994,0.3030840738001223,1,0.0,0.3030840738001223,0.0,0.012177285249018463,0.06586821841148892,0.026692071862818592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12560170132133452,0.0,0.2400696336226875,0.04557219325387799,0.07617707539713119,0.0,0.10475774708152068
13,41.293423,-15.28116,0.5359699599553142,2,0.20296137909482867,0.0,0.5359699599553142,0.011069981479388927,0.0,0.0,0.0,0.0,0.0,0.0,0.033236322854927385,0.0,0.0,0.04383795336231002,0.13160449626265278,0.0,0.04115307281712484,0.0,0.0,0.0
4,-4.1183653,-2.4228412999999995,0.2679044242322479,13,0.20568568225510792,0.13772819223239965,0.010084619263388843,0.0,0.0,0.07988844665869338,0.0615465726294688,0.0,0.0,0.0,0.0694365454240553,0.052273758257993866,0.056515573478852624,0.2679044242322479,0.022740739113535968,0.0,0.0,0.030780151929959542,0.0,0.0
37,14.013879000000001,-2.5427346,0.2359983499806172,4,0.1091051590234094,0.0,0.05306829504353538,0.0,0.2359983499806172,0.02459790597195099,0.023465354355961098,0.09476462696097956,0.01415200986218529,0.0,0.0,0.18212256869047427,0.0,0.0,0.1139350938811338,0.0,0.0,0.0,0.14879063622975305,0.0
