x_tsne,y_tsne,x_1_topic_probability,dominant_topic,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19
2.2385325,10.500236,0.4441011846065521,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1532522439956665,0.0,0.0,0.0,0.0,0.0,0.3909600079059601,0.0,0.0,0.4441011846065521,0.0,0.0
11.827932,-53.966396,0.5561095476150513,12,0.0,0.0,0.0,0.024522893130779266,0.0,0.0,0.025419311597943306,0.16746529936790466,0.14601700007915497,0.0,0.0,0.0,0.5561095476150513,0.07140136510133743,0.0,0.0,0.0,0.0,0.0,0.0
-32.364952,25.784208,0.8062542080879211,0,0.8062542080879211,0.0,0.0,0.0,0.0,0.0,0.0,0.11376635730266571,0.0,0.0,0.0,0.06919568032026291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-31.74616,40.09632,0.8893451690673828,0,0.8893451690673828,0.0,0.0,0.0,0.0,0.06336870044469833,0.03930909186601639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.824869,-53.628685,0.4663335382938385,12,0.0,0.13550013303756714,0.0,0.03887098282575607,0.01390530914068222,0.0,0.0,0.0,0.0,0.07294614613056183,0.0,0.0,0.4663335382938385,0.06683232635259628,0.07121282815933228,0.0,0.0,0.0,0.13090579211711884,0.0
18.89704,-30.464695,0.5875546336174011,14,0.0,0.0,0.0,0.15181325376033783,0.0,0.0,0.0,0.23265516757965088,0.0,0.0,0.0,0.0,0.0,0.0,0.5875546336174011,0.0,0.0,0.0,0.0,0.0
4.9338064,-43.701324,0.40302300453186035,14,0.0,0.0,0.0,0.0,0.0,0.0,0.02483598329126835,0.0634741336107254,0.0,0.0,0.0,0.0,0.0,0.0,0.40302300453186035,0.0,0.0,0.0,0.12286502867937088,0.37822163105010986
-36.154316,3.8231978,0.5311359763145447,7,0.0,0.0,0.11363840103149414,0.0,0.2833563983440399,0.03898545727133751,0.0,0.5311359763145447,0.0,0.0,0.0,0.0,0.02611972950398922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.719182,0.5637322,0.4898546636104584,5,0.0,0.0,0.2833089828491211,0.0,0.0,0.4898546636104584,0.0,0.0,0.0,0.0,0.0,0.11048277467489243,0.0,0.10034975409507751,0.0,0.0,0.0,0.0,0.0,0.0
-8.937867,19.65753,0.4258871078491211,7,0.0,0.0,0.0,0.0,0.0,0.0,0.07599388062953949,0.4258871078491211,0.0,0.0,0.0,0.0,0.0,0.2506439685821533,0.0,0.0,0.0,0.24051545560359955,0.0,0.0
9.203175,-16.781881,0.4824523329734802,12,0.0,0.0,0.0,0.27481669187545776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4824523329734802,0.0,0.0,0.0,0.2293175607919693,0.0,0.0,0.0
-16.99357,-3.083171,0.736986517906189,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22063708305358887,0.0,0.0166432224214077,0.01662805862724781,0.0,0.0,0.0,0.0,0.0,0.0,0.736986517906189,0.0
-33.211895,-1.068208,0.26147860288619995,8,0.20759674906730652,0.0,0.0,0.017325790598988533,0.0,0.0,0.0,0.0,0.26147860288619995,0.0,0.0,0.17493325471878052,0.0,0.0,0.0,0.0,0.19798526167869568,0.0963812842965126,0.0,0.03878503292798996
-15.456888,20.856142,0.41041284799575806,3,0.2596679925918579,0.0,0.0,0.41041284799575806,0.0,0.0,0.13406246900558472,0.0,0.13186419010162354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529104620218277,0.0,0.0
-26.909086,1.4091688,0.5556654930114746,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556654930114746,0.0907546877861023,0.0,0.015174699015915394,0.0,0.0,0.057996977120637894,0.0,0.0,0.0,0.0,0.2115437090396881,0.058246977627277374
27.148903,-11.081844,0.44011402130126953,13,0.0,0.0,0.07140237838029861,0.20668436586856842,0.0,0.0,0.0,0.2760072946548462,0.0,0.0,0.0,0.0,0.0,0.44011402130126953,0.0,0.0,0.0,0.0,0.0,0.0
35.81208,10.524108,0.3515521287918091,13,0.0,0.0,0.31479689478874207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3515521287918091,0.13107141852378845,0.0,0.0,0.0,0.1894608587026596,0.0
-9.515426,-49.280052,0.7277665138244629,19,0.0,0.0,0.0,0.0,0.09837226569652557,0.0,0.0,0.0,0.09103211015462875,0.0,0.0,0.07615255564451218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7277665138244629
-14.617931,-3.8516912,0.5231677889823914,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18311767280101776,0.0,0.0,0.27999821305274963,0.0,0.0,0.0,0.0,0.0,0.0,0.5231677889823914,0.0
20.97447,-8.092264,0.33709609508514404,3,0.0,0.2220679670572281,0.11859282851219177,0.33709609508514404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25106677412986755,0.0,0.0,0.0,0.0,0.0,0.05645747110247612
-15.548688,31.51774,0.5005811452865601,0,0.5005811452865601,0.0,0.0,0.0,0.0,0.0,0.01319103129208088,0.0,0.0,0.0,0.0,0.0,0.0,0.15690156817436218,0.0,0.13859222829341888,0.0,0.12148910760879517,0.0,0.061285220086574554
-22.921017,2.7356691,0.390604704618454,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390604704618454,0.0,0.2633209526538849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3250350058078766,0.0
-4.237358,31.320671,0.3984663784503937,17,0.0,0.0,0.17867301404476166,0.18983875215053558,0.09502086043357849,0.0,0.0,0.0,0.0,0.0,0.022750888019800186,0.0,0.0,0.0,0.10237563401460648,0.0,0.0,0.3984663784503937,0.0,0.0
-15.857013,-22.93292,0.5072168707847595,8,0.20091359317302704,0.0,0.0,0.0,0.0,0.0,0.26702263951301575,0.0,0.5072168707847595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.922662,-34.651386,0.5274111032485962,18,0.0,0.0,0.08052907139062881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274111032485962,0.3774189352989197
12.568592,-55.98119,0.9886232018470764,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886232018470764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.656787,-22.890556,0.39927932620048523,3,0.0,0.0,0.0,0.39927932620048523,0.11418464779853821,0.0,0.0,0.0,0.2102394551038742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2687493562698364
-2.9777744,-31.944363,0.2906368672847748,6,0.0,0.0,0.0,0.0,0.0,0.0,0.2906368672847748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18003833293914795,0.0,0.0,0.2397073656320572,0.0,0.27691173553466797
-7.686851,-52.603,0.9856483340263367,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9856483340263367
37.36315,-18.675322,0.3646709620952606,13,0.0,0.0,0.07910831272602081,0.0,0.0,0.1291642040014267,0.0,0.0,0.0,0.0,0.0,0.0,0.0667111799120903,0.3646709620952606,0.3502013087272644,0.0,0.0,0.0,0.0,0.0
-7.9640923,-38.3355,0.44271326065063477,19,0.303539514541626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12706342339515686,0.0,0.07934729754924774,0.0,0.03818816691637039,0.0,0.0,0.0,0.44271326065063477
22.714567,22.964882,0.5554777979850769,2,0.0,0.0673576146364212,0.5554777979850769,0.0,0.0,0.0,0.0,0.020870830863714218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15356799960136414,0.19473682343959808
22.072441,36.76154,0.6747872233390808,2,0.1584475338459015,0.0,0.6747872233390808,0.0,0.022472474724054337,0.13096725940704346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-22.281096,-41.241325,0.49016985297203064,19,0.0,0.0,0.0,0.0,0.0,0.04861171543598175,0.0,0.0,0.4520971179008484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49016985297203064
-37.846687,3.9169483,0.5701075196266174,7,0.0,0.0,0.0,0.17492012679576874,0.0,0.0,0.0,0.5701075196266174,0.0,0.14210793375968933,0.0,0.0,0.0,0.0,0.0,0.046720605343580246,0.0,0.0,0.056264620274305344,0.0
35.34613,-1.7184291,0.3380916118621826,13,0.0,0.0,0.0,0.0,0.0,0.13987912237644196,0.0,0.30835261940956116,0.0,0.0,0.0,0.0,0.0,0.3380916118621826,0.19356301426887512,0.0,0.013362769968807697,0.0,0.0,0.0
18.223606,39.777233,0.8389323353767395,2,0.0,0.0,0.8389323353767395,0.0,0.0,0.0,0.0,0.0,0.0,0.15237797796726227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-16.910814,-32.769573,0.4936005473136902,12,0.05434888228774071,0.0,0.0,0.0,0.0,0.0,0.0,0.058775126934051514,0.3853064477443695,0.0,0.0,0.0,0.4936005473136902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.77982,-32.96951,0.2221270352602005,5,0.0,0.0,0.10353401303291321,0.0,0.0,0.2221270352602005,0.0,0.0,0.04411369934678078,0.0,0.060518812388181686,0.0,0.12552303075790405,0.07512868940830231,0.2010924220085144,0.0,0.0,0.0,0.11730504781007767,0.04774535447359085
-15.479182,0.14441891,0.8556895852088928,18,0.0,0.0,0.0,0.07830122113227844,0.0,0.0,0.0,0.0,0.0,0.051685016602277756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8556895852088928,0.0
19.003347,-27.96917,0.5502267479896545,14,0.0,0.0,0.0,0.4371267557144165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5502267479896545,0.0,0.0,0.0,0.0,0.0
-10.403706,-49.220104,0.6653246879577637,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10800257325172424,0.0,0.0,0.1450222134590149,0.0,0.0,0.0,0.0,0.0,0.07315994799137115,0.0,0.6653246879577637
-33.06473,14.511711,0.4624904990196228,0,0.4624904990196228,0.0,0.0,0.0,0.0,0.0,0.0,0.38612687587738037,0.0,0.0,0.0,0.09576980769634247,0.04891886189579964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.6997986,46.08031,0.9378323554992676,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05229122191667557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9378323554992676,0.0,0.0
15.010664,36.67563,0.5868303775787354,2,0.0,0.0,0.5868303775787354,0.0,0.0,0.0,0.0,0.0,0.07042167335748672,0.22376225888729095,0.0,0.0,0.0,0.0,0.10409891605377197,0.0,0.0,0.0,0.0,0.0
-12.968812,-7.348661,0.46185800433158875,18,0.0,0.0,0.22809098660945892,0.23339587450027466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040273912250995636,0.0,0.0,0.46185800433158875,0.0
-3.8992057,-25.029968,0.9657087922096252,6,0.0,0.0,0.0,0.0,0.0,0.0,0.9657087922096252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-39.05459,-1.4818665,0.6932815909385681,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932815909385681,0.163967564702034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13037754595279694,0.0,0.0
19.579933,4.1954503,0.3307282626628876,15,0.0,0.0,0.27319657802581787,0.0,0.0,0.06970814615488052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3307282626628876,0.0,0.0,0.0,0.31709107756614685
-6.6072845,41.285244,0.6298025250434875,17,0.3293939232826233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6298025250434875,0.03469781205058098,0.0
43.023266,7.4005218,0.6702430248260498,13,0.0,0.0,0.253669798374176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6702430248260498,0.03669484704732895,0.0,0.0,0.03019026480615139,0.0,0.0
-37.882065,30.669994,0.7753556966781616,0,0.7753556966781616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2129465937614441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.3176827,45.310978,0.7403594255447388,17,0.07285165786743164,0.0,0.0,0.0,0.0,0.0,0.0,0.11690649390220642,0.0,0.030543314293026924,0.0,0.0,0.0,0.0,0.0,0.0,0.028314907103776932,0.7403594255447388,0.0,0.0
-1.3190783,18.42227,0.6146031618118286,11,0.0,0.0,0.0,0.0,0.0,0.06655355542898178,0.0,0.30927902460098267,0.0,0.0,0.0,0.6146031618118286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7.5882325,1.7887212,0.4005257189273834,18,0.0,0.0,0.35674533247947693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23405325412750244,0.0,0.0,0.0,0.4005257189273834,0.0
-37.29682,-30.082172,0.8455848693847656,8,0.0,0.0,0.0,0.0,0.027783004567027092,0.0,0.0,0.0,0.8455848693847656,0.0,0.0,0.0,0.0,0.06640417128801346,0.0,0.0,0.0,0.0,0.0,0.05473651364445686
-30.034504,-5.1564937,0.2882998287677765,7,0.1856185346841812,0.0,0.0,0.0,0.0,0.0,0.2253386378288269,0.2882998287677765,0.23890621960163116,0.0,0.0,0.0,0.05245361849665642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.557686,22.270025,0.3367157280445099,2,0.0,0.0,0.3367157280445099,0.0,0.0,0.0,0.05613475665450096,0.04895753413438797,0.09995137155056,0.0,0.0,0.0,0.0,0.0,0.09179270267486572,0.0,0.0,0.05753703415393829,0.3047425448894501,0.0
14.893772,-31.310966,0.45091134309768677,14,0.28629693388938904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45091134309768677,0.0,0.0,0.0,0.25505486130714417,0.0
31.675177,-24.453274,0.3502700626850128,10,0.0,0.0,0.24337626993656158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3502700626850128,0.06441529095172882,0.0,0.0,0.32601383328437805,0.0,0.0,0.0,0.0,0.0
9.802763,-16.665668,0.3669953942298889,3,0.0,0.0,0.09398649632930756,0.3669953942298889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35059210658073425,0.06256239116191864,0.0,0.0,0.11745937913656235,0.0,0.0,0.0
-41.316883,7.676809,0.591858983039856,7,0.11124028265476227,0.0,0.0,0.0,0.0,0.0,0.0,0.591858983039856,0.0,0.0,0.0,0.08168186247348785,0.0,0.0,0.0,0.0,0.0,0.20683856308460236,0.0,0.0
20.615108,30.50801,0.5097430944442749,2,0.0,0.0,0.5097430944442749,0.23294292390346527,0.0,0.0,0.0,0.0,0.0,0.0,0.2522808313369751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.171513,-33.640484,0.6503847241401672,14,0.0,0.0,0.0,0.1347673386335373,0.0,0.0,0.0,0.052820559591054916,0.0,0.0,0.0,0.0,0.1554187536239624,0.0,0.6503847241401672,0.0,0.0,0.0,0.0,0.0
-33.166264,4.702359,0.5390959978103638,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5390959978103638,0.0,0.0,0.0,0.0,0.0,0.2256532460451126,0.0,0.11190610378980637,0.0,0.09847898036241531,0.0,0.016612814739346504
-8.5811825,-35.82544,0.5401294827461243,19,0.0,0.0,0.0,0.05277179554104805,0.0,0.0,0.0,0.0,0.0,0.0,0.03263096511363983,0.0,0.0,0.0,0.0,0.0,0.12001080065965652,0.0,0.24562381207942963,0.5401294827461243
-4.181737,37.591015,0.5143782496452332,17,0.23424607515335083,0.0,0.21945010125637054,0.0,0.0,0.0,0.0,0.0263955257833004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5143782496452332,0.0,0.0
-32.140793,16.263977,0.4473641812801361,0,0.4473641812801361,0.0,0.0,0.0,0.0,0.0,0.0,0.29038894176483154,0.0,0.0,0.0,0.0,0.0,0.0716664120554924,0.0,0.0,0.03604891151189804,0.0,0.0,0.14749763906002045
22.082548,-36.98196,0.6360212564468384,14,0.31989938020706177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6360212564468384,0.0,0.0,0.0,0.033826302736997604,0.0
34.385563,24.883986,0.3811202943325043,2,0.0,0.0,0.3811202943325043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3585626780986786,0.030385343357920647,0.0,0.2152136117219925,0.0,0.0
-6.8516183,-41.894684,0.5670105814933777,19,0.0,0.0,0.2569367289543152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09852010011672974,0.0,0.04733818396925926,0.0,0.0,0.0,0.0,0.018336988985538483,0.5670105814933777
-8.213087,-45.649136,0.6309874057769775,19,0.07558304071426392,0.0,0.0,0.0,0.0,0.0,0.05168875679373741,0.11233538389205933,0.0,0.0,0.0,0.0,0.0,0.0,0.11988737434148788,0.0,0.0,0.0,0.0,0.6309874057769775
5.617698,18.972513,0.3941246569156647,2,0.0,0.0,0.3941246569156647,0.0,0.0,0.0,0.0,0.17763899266719818,0.0,0.0,0.0,0.327545702457428,0.0,0.0,0.0,0.03336312994360924,0.0,0.0,0.0,0.058965373784303665
-15.770838,31.155502,0.4398341476917267,0,0.4398341476917267,0.0509122796356678,0.0,0.0,0.0,0.0,0.0,0.01445268839597702,0.0,0.0,0.0,0.0,0.0,0.13158392906188965,0.0,0.1616733968257904,0.14069199562072754,0.05328354239463806,0.0,0.0
-38.450863,-30.1213,0.8653895854949951,8,0.0,0.0,0.0,0.0,0.11906775832176208,0.0,0.0,0.0,0.8653895854949951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-17.161713,36.61215,0.5387692451477051,0,0.5387692451477051,0.0,0.16251040995121002,0.0,0.0,0.025156671181321144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2601885497570038,0.0,0.0,0.0,0.0,0.0,0.0
32.548252,-22.11535,0.3882667124271393,14,0.0,0.049307722598314285,0.18091963231563568,0.12353988736867905,0.03710529953241348,0.0,0.0,0.0,0.0,0.0,0.0,0.053266432136297226,0.04278135299682617,0.11889950186014175,0.3882667124271393,0.0,0.0,0.0,0.0,0.0
-31.521807,11.575888,0.36625897884368896,7,0.30905163288116455,0.046072278171777725,0.0,0.0,0.0,0.0,0.0,0.36625897884368896,0.0,0.0,0.0,0.05709553882479668,0.0,0.0,0.0,0.0,0.042772967368364334,0.0,0.07776667922735214,0.0959363579750061
-39.649765,-31.511108,0.9881123304367065,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9881123304367065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0741663,-6.2415867,0.7453157305717468,5,0.0,0.0,0.0,0.0,0.0,0.7453157305717468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22466565668582916
13.099561,-10.123666,0.21894045174121857,4,0.0,0.0,0.0,0.16812798380851746,0.21894045174121857,0.0,0.0,0.09449063986539841,0.06012098491191864,0.0,0.0,0.0,0.07177434861660004,0.0,0.1325058788061142,0.04795564338564873,0.15704317390918732,0.0,0.0,0.04499157890677452
-48.340454,-13.409423,0.5131078958511353,8,0.4723496437072754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5131078958511353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9705274,-12.491147,0.31059718132019043,16,0.05302702262997627,0.0,0.0,0.0,0.0,0.0,0.16766510903835297,0.2780456244945526,0.0,0.0,0.0,0.0,0.0,0.026427187025547028,0.0,0.0,0.31059718132019043,0.018933575600385666,0.13945509493350983,0.0
-9.308141,-8.414553,0.48838821053504944,4,0.24999672174453735,0.0,0.0,0.0,0.48838821053504944,0.025942297652363777,0.043291978538036346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18577586114406586,0.0
23.081047,-11.590571,0.40908223390579224,13,0.0,0.0,0.18070021271705627,0.39858710765838623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40908223390579224,0.0,0.0,0.0,0.0,0.0,0.0
